,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Results,Winning Team,Win conditions,MatchID,Home Team Initials,Away Team Initials,City Temperature,Home Team Average Temperature,Away Team Average Temperature,Winning Team Average Temperature
415,1986.0,25 Jun 1986 - 12:00 ,Semi-finals,Jalisco,Guadalajara ,France,0.0,2.0,Germany,A,Germany, ,564.0,FRA,FRG,28,13.0,9.0,9.0
416,2014.0,04 Jul 2014 - 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0.0,1.0,Germany,A,Germany, ,300186485.0,FRA,GER,30,13.0,9.0,9.0
417,2014.0,26 Jun 2014 - 13:00 ,Group G,Arena Pernambuco,Recife ,USA,0.0,1.0,Germany,A,Germany, ,300186469.0,USA,GER,28,8.55,9.0,9.0
418,1974.0,26 Jun 1974 - 16:00 ,Group B,Rheinstadion,D�Sseldorf ,Yugoslavia,0.0,2.0,Germany,A,Germany, ,2066.0,YUG,FRG,29,8.9,9.0,9.0
419,1958.0,08 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malm� ,Argentina,1.0,3.0,Germany,A,Germany, ,1323.0,ARG,FRG,21,15.0,9.0,9.0
420,2010.0,03 Jul 2010 - 16:00 ,Quarter-finals,Cape Town Stadium,Cape Town ,Argentina,0.0,4.0,Germany,A,Germany, ,300061505.0,ARG,GER,19,15.0,9.0,9.0
421,2010.0,10 Jul 2010 - 20:30 ,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,3.0,Germany,A,Germany, ,300061510.0,URU,GER,13,17.0,9.0,9.0
422,2014.0,08 Jul 2014 - 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,7.0,Germany,A,Germany, ,300186474.0,BRA,GER,28,25.0,9.0,9.0
423,1974.0,22 June 1974 - 19:30 ,Group 1,Volksparkstadion,Hamburg ,Germany,1.0,0.0,Germany,H,Germany, ,2062.0,GDR,FRG,22,9.0,9.0,9.0
424,1974.0,03 Jul 1974 - 17:00 ,Group B,Waldstadion,Frankfurt/Main ,Poland,0.0,1.0,Germany,A,Germany, ,2064.0,POL,FRG,23,8.0,9.0,9.0
425,1974.0,18 Jun 1974 - 16:00 ,Group 1,Volksparkstadion,Hamburg ,Australia,0.0,3.0,Germany,A,Germany, ,1954.0,AUS,FRG,22,22.0,9.0,9.0
426,1974.0,07 July 1974 - 16:00 ,Final,Olympiastadion,Munich ,Netherlands,1.0,2.0,Germany,A,Germany, ,2063.0,NED,FRG,20,10.0,9.0,9.0
427,1986.0,17 Jun 1986 - 16:00 ,Round of 16,Estadio Universitario,Monterrey ,Morocco,0.0,1.0,Germany,A,Germany, ,574.0,MAR,FRG,36,18.0,9.0,9.0
428,2002.0,11 Jun 2002 - 20:30 ,Group E,Shizuoka Stadium Ecopa,Shizuoka ,Cameroon,0.0,2.0,Germany,A,Germany, ,43950035.0,CMR,GER,26,25.0,9.0,9.0
429,2006.0,20 Jun 2006 - 16:00 ,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany,A,Germany, ,97410033.0,ECU,GER,26,22.0,9.0,9.0
430,2010.0,23 Jun 2010 - 20:30 ,Group D,Soccer City Stadium,Johannesburg ,Ghana,0.0,1.0,Germany,A,Germany, ,300061468.0,GHA,GER,22,27.0,9.0,9.0
431,1954.0,04 Jul 1954 - 17:00 ,Final,Wankdorf Stadium,Berne ,Germany,3.0,2.0,Hungary,H,Germany, ,1278.0,FRG,HUN,23,9.0,11.0,9.0
432,1990.0,01 Jul 1990 - 17:00 ,Quarter-finals,Giuseppe Meazza,Milan ,Germany,1.0,0.0,Czech Republic,H,Germany, ,197.0,FRG,TCH,29,9.0,8.0,9.0
433,1966.0,25 Jul 1966 - 19:30 ,Semi-finals,Goodison Park,Liverpool ,Germany,2.0,1.0,Russia,H,Germany, ,1659.0,FRG,URS,18,9.0,-3.0,9.0
434,2002.0,01 Jun 2002 - 20:30 ,Group E,Sapporo Dome,Sapporo ,Germany,8.0,0.0,Saudi Arabia,H,Germany, ,43950004.0,GER,KSA,21,9.0,26.0,9.0
435,1966.0,23 Jul 1966 - 15:00 ,Quarter-finals,Hillsborough,Sheffield ,Germany,4.0,0.0,Uruguay,H,Germany, ,1660.0,FRG,URU,19,9.0,17.0,9.0
436,1970.0,20 Jun 1970 - 16:00 ,Match for third place,Estadio Azteca,Mexico City ,Germany,1.0,0.0,Uruguay,H,Germany, ,1843.0,FRG,URU,25,9.0,17.0,9.0
437,1962.0,03 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany,2.0,1.0,Switzerland,H,Germany, ,1510.0,FRG,SUI,32,9.0,8.0,9.0
438,1966.0,12 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Germany,5.0,0.0,Switzerland,H,Germany, ,1656.0,FRG,SUI,19,9.0,8.0,9.0
439,1994.0,27 Jun 1994 - 16:00 ,Group C,Cotton Bowl,Dallas ,Germany,3.0,2.0,Korea Republic,H,Germany, ,3076.0,GER,KOR,34,9.0,11.5,9.0
440,2002.0,25 Jun 2002 - 20:30 ,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1.0,0.0,Korea Republic,H,Germany, ,43950061.0,GER,KOR,29,9.0,11.5,9.0
441,1970.0,14 Jun 1970 - 12:00 ,Quarter-finals,Nou Camp - Estadio Le�n,Leon ,Germany,3.0,2.0,England,H,Germany,Germany win after extra time ,1811.0,FRG,ENG,28,9.0,8.45,9.0
442,2010.0,27 Jun 2010 - 16:00 ,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,4.0,1.0,England,H,Germany, ,300061501.0,GER,ENG,22,9.0,8.45,9.0
443,1998.0,25 Jun 1998 - 21:00 ,Group F,La Mosson,Montpellier ,Germany,2.0,0.0,Iran,H,Germany, ,8767.0,GER,IRN,32,9.0,19.0,9.0
444,1954.0,27 Jun 1954 - 17:00 ,Quarter-finals,Charmilles,Geneva ,Germany,2.0,0.0,Yugoslavia,H,Germany, ,1285.0,FRG,YUG,23,9.0,8.9,9.0
445,1958.0,19 Jun 1958 - 19:00 ,Quarter-finals,Malmo Stadion,Malm� ,Germany,1.0,0.0,Yugoslavia,H,Germany, ,1392.0,FRG,YUG,21,9.0,8.9,9.0
446,1990.0,10 Jun 1990 - 21:00 ,Group D,Giuseppe Meazza,Milan ,Germany,4.0,1.0,Yugoslavia,H,Germany, ,201.0,FRG,YUG,29,9.0,8.9,9.0
447,2006.0,08 Jul 2006 - 21:00 ,Third place,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3.0,1.0,Portugal,H,Germany, ,97410063.0,GER,POR,22,9.0,15.0,9.0
448,2014.0,16 Jun 2014 - 13:00 ,Group G,Arena Fonte Nova,Salvador ,Germany,4.0,0.0,Portugal,H,Germany, ,300186475.0,GER,POR,25,9.0,15.0,9.0
449,2014.0,30 Jun 2014 - 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2.0,1.0,Algeria,H,Germany,Germany win after extra time ,300186460.0,GER,ALG,21,9.0,24.0,9.0
450,1994.0,17 Jun 1994 - 15:00 ,Group C,Soldier Field,Chicago ,Germany,1.0,0.0,Bolivia,H,Germany, ,3049.0,GER,BOL,30,9.0,21.0,9.0
451,1990.0,15 Jun 1990 - 21:00 ,Group D,Giuseppe Meazza,Milan ,Germany,5.0,1.0,United Arab Emirates,H,Germany, ,198.0,FRG,UAE,29,9.0,29.0,9.0
452,1990.0,08 Jul 1990 - 20:00 ,Final,Stadio Olimpico,Rome ,Germany,1.0,0.0,Argentina,H,Germany, ,27.0,FRG,ARG,29,9.0,15.0,9.0
453,2014.0,13 Jul 2014 - 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1.0,0.0,Argentina,H,Germany,Germany win after extra time ,300186501.0,GER,ARG,30,9.0,15.0,9.0
454,1970.0,10 Jun 1970 - 16:00 ,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany,3.0,1.0,Peru,H,Germany, ,1840.0,FRG,PER,28,9.0,20.0,9.0
455,1934.0,31 May 1934 - 16:30 ,Quarter-finals,San Siro,Milan ,Germany,2.0,1.0,Sweden,H,Germany, ,1129.0,GER,SWE,29,9.0,3.0,9.0
456,1974.0,30 Jun 1974 - 19:30 ,Group B,Rheinstadion,D�Sseldorf ,Germany,4.0,2.0,Sweden,H,Germany, ,2065.0,FRG,SWE,29,9.0,3.0,9.0
457,2006.0,24 Jun 2006 - 17:00 ,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden,H,Germany, ,97410049.0,GER,SWE,20,9.0,3.0,9.0
458,1962.0,06 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Germany,2.0,0.0,Chile,H,Germany, ,1471.0,FRG,CHI,32,9.0,9.0,9.0
459,1974.0,14 Jun 1974 - 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany,1.0,0.0,Chile,H,Germany, ,2003.0,FRG,CHI,26,9.0,9.0,9.0
460,1982.0,20 Jun 1982 - 17:15 ,Group 2,El Molinon,Gijon ,Germany,4.0,1.0,Chile,H,Germany, ,813.0,FRG,CHI,23,9.0,9.0,9.0
461,1998.0,15 Jun 1998 - 21:00 ,Group F,Parc des Princes,Paris ,Germany,2.0,0.0,USA,H,Germany, ,8738.0,GER,USA,25,9.0,8.55,9.0
462,2002.0,21 Jun 2002 - 20:30 ,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1.0,0.0,USA,H,Germany, ,43950058.0,GER,USA,25,9.0,8.55,9.0
463,1970.0,07 Jun 1970 - 12:00 ,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany,5.0,2.0,Bulgaria,H,Germany, ,1774.0,FRG,BUL,28,9.0,11.0,9.0
464,1966.0,20 Jul 1966 - 19:30 ,Group 2,Villa Park,Birmingham ,Germany,2.0,1.0,Spain,H,Germany, ,1637.0,FRG,ESP,21,9.0,14.0,9.0
465,1982.0,02 Jul 1982 - 21:00 ,Group 2,Santiago Bernabeu,Madrid ,Germany,2.0,1.0,Spain,H,Germany, ,900.0,FRG,ESP,34,9.0,14.0,9.0
466,2006.0,14 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland,H,Germany, ,97410017.0,GER,POL,22,9.0,8.0,9.0
467,1990.0,24 Jun 1990 - 21:00 ,Round of 16,Giuseppe Meazza,Milan ,Germany,2.0,1.0,Netherlands,H,Germany, ,196.0,FRG,NED,29,9.0,10.0,9.0
468,1934.0,07 Jun 1934 - 18:00 ,Match for third place,Giorgio Ascarelli,Naples ,Germany,3.0,2.0,Austria,H,Germany, ,1105.0,GER,AUT,29,9.0,7.0,9.0
469,1954.0,30 Jun 1954 - 18:00 ,Semi-finals,St. Jakob,Basel ,Germany,6.0,1.0,Austria,H,Germany, ,1233.0,FRG,AUT,23,9.0,7.0,9.0
470,1982.0,25 Jun 1982 - 17:15 ,Group 2,El Molinon,Gijon ,Germany,1.0,0.0,Austria,H,Germany, ,770.0,FRG,AUT,23,9.0,7.0,9.0
471,1974.0,14 Jun 1974 - 19:30 ,Group 1,Volksparkstadion,Hamburg ,Germany,2.0,0.0,Australia,H,Germany, ,1955.0,GDR,AUS,22,9.0,22.0,9.0
472,2010.0,13 Jun 2010 - 20:30 ,Group D,Durban Stadium,Durban ,Germany,4.0,0.0,Australia,H,Germany, ,300111116.0,GER,AUS,22,9.0,22.0,9.0
473,2006.0,09 Jun 2006 - 18:00 ,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,4.0,2.0,Costa Rica,H,Germany, ,97410001.0,GER,CRC,20,9.0,26.0,9.0
474,1970.0,03 Jun 1970 - 16:00 ,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany,2.0,1.0,Morocco,H,Germany, ,1839.0,FRG,MAR,28,9.0,18.0,9.0
475,1954.0,17 Jun 1954 - 18:00 ,Group 2,Wankdorf Stadium,Berne ,Germany,4.0,1.0,Turkey,H,Germany, ,1283.0,FRG,TUR,23,9.0,12.0,9.0
476,1954.0,23 Jun 1954 - 18:00 ,Group 2,Hardturm,Zurich ,Germany,7.0,2.0,Turkey,H,Germany, ,1284.0,FRG,TUR,23,9.0,12.0,9.0
477,1962.0,03 Jun 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Spain,1.0,0.0,Mexico,H,Spain, ,1497.0,ESP,MEX,17,14.0,21.0,14.0
478,2002.0,07 June 2002 - 18:00 ,Group B,Jeonju World Cup Stadium,Jeonju ,Spain,3.0,1.0,Paraguay,H,Spain, ,43950022.0,ESP,PAR,27,14.0,23.0,14.0
479,1966.0,15 Jul 1966 - 19:30 ,Group 2,Hillsborough,Sheffield ,Spain,2.0,1.0,Switzerland,H,Spain, ,1641.0,ESP,SUI,19,14.0,8.0,14.0
480,1994.0,02 Jul 1994 - 16:30 ,Round of 16,RFK Stadium,Washington Dc ,Spain,3.0,0.0,Switzerland,H,Spain, ,3086.0,ESP,SUI,36,14.0,8.0,14.0
481,2010.0,21 Jun 2010 - 20:30 ,Group H,Ellis Park Stadium,Johannesburg ,Spain,2.0,0.0,Honduras,H,Spain, ,300061494.0,ESP,HON,22,14.0,25.0,14.0
482,1950.0,02 Jul 1950 - 15:00 ,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Spain,1.0,0.0,England,H,Spain, ,1199.0,ESP,ENG,30,14.0,8.45,14.0
483,1982.0,20 Jun 1982 - 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,2.0,1.0,Yugoslavia,H,Spain, ,903.0,ESP,YUG,27,14.0,8.9,14.0
484,2010.0,29 Jun 2010 - 20:30 ,Round of 16,Cape Town Stadium,Cape Town ,Spain,1.0,0.0,Portugal,H,Spain, ,300061498.0,ESP,POR,19,14.0,15.0,14.0
485,1934.0,27 May 1934 - 16:30 ,Preliminary round,Luigi Ferraris,Genoa ,Spain,3.0,1.0,Brazil,H,Spain, ,1111.0,ESP,BRA,30,14.0,25.0,14.0
486,1978.0,11 Jun 1978 - 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Spain,1.0,0.0,Sweden,H,Spain, ,2337.0,ESP,SWE,19,14.0,3.0,14.0
487,2006.0,19 Jun 2006 - 21:00 ,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia,H,Spain, ,97410031.0,ESP,TUN,22,14.0,21.0,14.0
488,1950.0,29 Jun 1950 - 15:00 ,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Spain,2.0,0.0,Chile,H,Spain, ,1193.0,ESP,CHI,30,14.0,9.0,14.0
489,1950.0,25 Jun 1950 - 15:00 ,Group 2,Durival de Brito,Curitiba ,Spain,3.0,1.0,USA,H,Spain, ,1208.0,ESP,USA,23,14.0,8.55,14.0
490,1998.0,24 Jun 1998 - 21:00 ,Group D,Stade Felix Bollaert,Lens ,Spain,6.0,1.0,Bulgaria,H,Spain, ,8761.0,ESP,BUL,22,14.0,11.0,14.0
491,2010.0,25 Jun 2010 - 20:30 ,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,Chile,1.0,2.0,Spain,A,Spain, ,300061491.0,CHI,ESP,26,9.0,14.0,14.0
492,2010.0,03 Jul 2010 - 20:30 ,Quarter-finals,Ellis Park Stadium,Johannesburg ,Paraguay,0.0,1.0,Spain,A,Spain, ,300061506.0,PAR,ESP,22,23.0,14.0,14.0
493,2010.0,07 Jul 2010 - 20:30 ,Semi-finals,Durban Stadium,Durban ,Germany,0.0,1.0,Spain,A,Spain, ,300111114.0,GER,ESP,22,9.0,14.0,14.0
494,1986.0,07 Jun 1986 - 12:00 ,Group D,Tres de Marzo,Guadalajara ,Northern Ireland,1.0,2.0,Spain,A,Spain, ,551.0,NIR,ESP,28,9.3,14.0,14.0
495,1990.0,17 Jun 1990 - 21:00 ,Group E,Dacia Arena,Udine ,Korea Republic,1.0,3.0,Spain,A,Spain, ,175.0,KOR,ESP,24,11.5,14.0,14.0
496,1990.0,21 Jun 1990 - 17:00 ,Group E,Marc Antonio Bentegodi,Verona ,Belgium,1.0,2.0,Spain,A,Spain, ,56.0,BEL,ESP,25,10.0,14.0,14.0
497,2014.0,23 Jun 2014 - 13:00 ,Group B,Arena da Baixada,Curitiba ,Australia,0.0,3.0,Spain,A,Spain, ,300186467.0,AUS,ESP,23,22.0,14.0,14.0
498,2010.0,11 Jul 2010 - 20:30 ,Final,Soccer City Stadium,Johannesburg ,Netherlands,0.0,1.0,Spain,A,Spain,Spain win after extra time ,300061509.0,NED,ESP,22,10.0,14.0,14.0
499,1986.0,12 Jun 1986 - 12:00 ,Group D,Tecnologico,Monterrey ,Algeria,0.0,3.0,Spain,A,Spain, ,378.0,ALG,ESP,36,24.0,14.0,14.0
500,1986.0,18 Jun 1986 - 16:00 ,Round of 16,Estadio Corregidora,Queretaro ,Denmark,1.0,5.0,Spain,A,Spain, ,511.0,DEN,ESP,24,-16.0,14.0,14.0
501,2006.0,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain,A,Spain, ,97410047.0,KSA,ESP,21,26.0,14.0,14.0
502,1994.0,27 Jun 1994 - 16:00 ,Group C,Soldier Field,Chicago ,Bolivia,1.0,3.0,Spain,A,Spain, ,3075.0,BOL,ESP,30,21.0,14.0,14.0
503,2002.0,12 Jun 2002 - 20:30 ,Group B,Daejeon World Cup Stadium,Daejeon ,South Africa,2.0,3.0,Spain,A,Spain, ,43950039.0,RSA,ESP,23,17.0,14.0,14.0
504,2006.0,14 Jun 2006 - 15:00 ,Group H,Zentralstadion,Leipzig ,Spain,4.0,0.0,Ukraine,H,Spain, ,97410015.0,ESP,UKR,22,14.0,9.0,14.0
505,2002.0,02 Jun 2002 - 20:30 ,Group B,Gwangju World Cup Stadium,Gwangju ,Spain,3.0,1.0,Slovenia,H,Spain, ,43950008.0,ESP,SVN,27,14.0,10.0,14.0
506,1970.0,14 Jun 1970 - 12:00 ,Quarter-finals,Luis Dosal,Toluca ,Italy,4.0,1.0,Mexico,H,Italy, ,1882.0,ITA,MEX,19,13.0,21.0,13.0
507,1954.0,20 Jun 1954 - 17:00 ,Group 4,Comunale di Cornaredo,Lugano ,Italy,4.0,1.0,Belgium,H,Italy, ,1243.0,ITA,BEL,29,13.0,10.0,13.0
508,1950.0,02 Jul 1950 - 15:00 ,Group 3,Pacaembu,Sao Paulo ,Italy,2.0,0.0,Paraguay,H,Italy, ,1218.0,ITA,PAR,26,13.0,23.0,13.0
509,1970.0,17 June 1970 - 16:00 ,Semi-finals,Estadio Azteca,Mexico City ,Italy,4.0,3.0,Germany,H,Italy,Italy win after extra time ,1838.0,ITA,FRG,25,13.0,9.0,13.0
510,1982.0,11 Jul 1982 - 20:00 ,Final,Santiago Bernabeu,Madrid ,Italy,3.0,1.0,Germany,H,Italy, ,923.0,ITA,FRG,34,13.0,9.0,13.0
511,1938.0,19 Jun 1938 - 17:00 ,Final,Stade Olympique,Colombes ,Italy,4.0,2.0,Hungary,H,Italy, ,1174.0,ITA,HUN,25,13.0,11.0,13.0
512,1978.0,06 Jun 1978 - 13:45 ,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,Italy,3.0,1.0,Hungary,H,Italy, ,2396.0,ITA,HUN,12,13.0,11.0,13.0
513,1934.0,10 Jun 1934 - 17:30 ,Final,Nazionale PNF,Rome ,Italy,2.0,1.0,Czech Republic,H,Italy,Italy win after extra time ,1134.0,ITA,TCH,29,13.0,8.0,13.0
514,1990.0,19 Jun 1990 - 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,2.0,0.0,Czech Republic,H,Italy, ,263.0,ITA,TCH,29,13.0,8.0,13.0
515,1990.0,25 Jun 1990 - 21:00 ,Round of 16,Stadio Olimpico,Rome ,Italy,2.0,0.0,Uruguay,H,Italy, ,264.0,ITA,URU,29,13.0,17.0,13.0
516,1962.0,07 Jun 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Italy,3.0,0.0,Switzerland,H,Italy, ,1532.0,ITA,SUI,32,13.0,8.0,13.0
517,1990.0,07 Jul 1990 - 20:00 ,Match for third place,Stadio San Nicola,Bari ,Italy,2.0,1.0,England,H,Italy, ,162.0,ITA,ENG,29,13.0,8.45,13.0
518,2006.0,12 Jun 2006 - 21:00 ,Group E,"FIFA World Cup Stadium, Hanover",Hanover ,Italy,2.0,0.0,Ghana,H,Italy, ,97410009.0,ITA,GHA,21,13.0,27.0,13.0
519,1938.0,16 Jun 1938 - 18:00 ,Semi-finals,Stade V�lodrome,Marseilles ,Italy,2.0,1.0,Brazil,H,Italy, ,1149.0,ITA,BRA,25,13.0,25.0,13.0
520,1982.0,05 Jul 1982 - 17:15 ,Group 3,Sarria,Barcelona ,Italy,3.0,2.0,Brazil,H,Italy, ,788.0,ITA,BRA,30,13.0,25.0,13.0
521,1938.0,12 Jun 1938 - 17:00 ,Quarter-finals,Stade Olympique,Colombes ,Italy,3.0,1.0,France,H,Italy, ,1164.0,ITA,FRA,25,13.0,13.0,13.0
522,1978.0,02 Jun 1978 - 13:45 ,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,Italy,2.0,1.0,France,H,Italy, ,2347.0,ITA,FRA,12,13.0,13.0,13.0
523,1978.0,10 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Italy,1.0,0.0,Argentina,H,Italy, ,2200.0,ITA,ARG,19,13.0,15.0,13.0
524,1982.0,29 Jun 1982 - 17:15 ,Group 3,Sarria,Barcelona ,Italy,2.0,1.0,Argentina,H,Italy, ,753.0,ITA,ARG,30,13.0,15.0,13.0
525,1970.0,03 Jun 1970 - 16:00 ,Group 2,Luis Dosal,Toluca ,Italy,1.0,0.0,Sweden,H,Italy, ,1883.0,ITA,SWE,19,13.0,3.0,13.0
526,1966.0,13 Jul 1966 - 19:30 ,Group 4,Roker Park Ground,Sunderland ,Italy,2.0,0.0,Chile,H,Italy, ,1608.0,ITA,CHI,18,13.0,9.0,13.0
527,1934.0,27 May 1934 - 16:30 ,Preliminary round,Nazionale PNF,Rome ,Italy,7.0,1.0,USA,H,Italy, ,1135.0,ITA,USA,29,13.0,8.55,13.0
528,1990.0,14 Jun 1990 - 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,1.0,0.0,USA,H,Italy, ,265.0,ITA,USA,29,13.0,8.55,13.0
529,1934.0,01 Jun 1934 - 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,1.0,0.0,Spain,H,Italy, ,1123.0,ITA,ESP,33,13.0,14.0,13.0
530,1994.0,09 Jul 1994 - 12:00 ,Quarter-finals,Foxboro Stadium,Boston ,Italy,2.0,1.0,Spain,H,Italy, ,3097.0,ITA,ESP,32,13.0,14.0,13.0
531,2006.0,04 Jul 2006 - 21:00 ,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,0.0,2.0,Italy,A,Italy,Italy win after extra time ,97410061.0,GER,ITA,22,9.0,13.0,13.0
532,2006.0,22 Jun 2006 - 16:00 ,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czech Republic,0.0,2.0,Italy,A,Italy, ,97410041.0,CZE,ITA,22,8.0,13.0,13.0
533,2014.0,14 Jun 2014 - 18:00 ,Group D,Arena Amazonia,Manaus ,England,1.0,2.0,Italy,A,Italy, ,300186513.0,ENG,ITA,31,8.45,13.0,13.0
534,1986.0,10 Jun 1986 - 12:00 ,Group A,Cuauhtemoc,Puebla ,Korea Republic,2.0,3.0,Italy,A,Italy, ,643.0,KOR,ITA,24,11.5,13.0,13.0
535,1994.0,13 Jul 1994 - 16:00 ,Semi-finals,Giants Stadium,New York/New Jersey ,Bulgaria,1.0,2.0,Italy,A,Italy, ,3100.0,BUL,ITA,34,11.0,13.0,13.0
536,1982.0,08 Jul 1982 - 17:15 ,Semi-finals,Camp Nou,Barcelona ,Poland,0.0,2.0,Italy,A,Italy, ,996.0,POL,ITA,30,8.0,13.0,13.0
537,1994.0,05 Jul 1994 - 13:00 ,Round of 16,Foxboro Stadium,Boston ,Nigeria,1.0,2.0,Italy,A,Italy,Italy win after extra time ,3091.0,NGA,ITA,32,27.0,13.0,13.0
538,1974.0,15 Jun 1974 - 18:00 ,Group 4,Olympiastadion,Munich ,Italy,3.0,1.0,Haiti,H,Italy, ,2083.0,ITA,HAI,20,13.0,27.0,13.0
539,1998.0,17 Jun 1998 - 21:00 ,Group B,La Mosson,Montpellier ,Italy,3.0,0.0,Cameroon,H,Italy, ,8744.0,ITA,CMR,32,13.0,25.0,13.0
540,1934.0,03 Jun 1934 - 16:30 ,Semi-finals,San Siro,Milan ,Italy,1.0,0.0,Austria,H,Italy, ,1107.0,ITA,AUT,29,13.0,7.0,13.0
541,1978.0,18 Jun 1978 - 16:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Italy,1.0,0.0,Austria,H,Italy, ,2221.0,ITA,AUT,19,13.0,7.0,13.0
542,1990.0,09 Jun 1990 - 21:00 ,Group A,Stadio Olimpico,Rome ,Italy,1.0,0.0,Austria,H,Italy, ,42.0,ITA,AUT,29,13.0,7.0,13.0
543,1998.0,23 Jun 1998 - 16:00 ,Group B,Stade de France,Saint-Denis ,Italy,2.0,1.0,Austria,H,Italy, ,8757.0,ITA,AUT,22,13.0,7.0,13.0
544,2006.0,26 Jun 2006 - 17:00 ,Round of 16,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,0.0,Australia,H,Italy, ,97410053.0,ITA,AUS,21,13.0,22.0,13.0
545,1938.0,05 Jun 1938 - 17:00 ,First round,Stade V�lodrome,Marseilles ,Italy,2.0,1.0,Norway,H,Italy,Italy win after extra time ,1179.0,ITA,NOR,25,13.0,1.0,13.0
546,1994.0,23 Jun 1994 - 16:00 ,Group E,Giants Stadium,New York/New Jersey ,Italy,1.0,0.0,Norway,H,Italy, ,3064.0,ITA,NOR,34,13.0,1.0,13.0
547,1998.0,27 Jun 1998 - 16:30 ,Round of 16,Stade V�lodrome,Marseilles ,Italy,1.0,0.0,Norway,H,Italy, ,8774.0,ITA,NOR,25,13.0,1.0,13.0
548,2006.0,30 Jun 2006 - 21:00 ,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg ,Italy,3.0,0.0,Ukraine,H,Italy, ,97410058.0,ITA,UKR,22,13.0,9.0,13.0
549,2002.0,03 Jun 2002 - 20:30 ,Group G,Sapporo Dome,Sapporo ,Italy,2.0,0.0,Ecuador,H,Italy, ,43950011.0,ITA,ECU,21,13.0,22.0,13.0
550,1990.0,30 Jun 1990 - 21:00 ,Quarter-finals,Stadio Olimpico,Rome ,Italy,1.0,0.0,Republic of Ireland,H,Italy, ,243.0,ITA,IRL,29,13.0,9.3,13.0
551,1966.0,16 Jul 1966 - 19:30 ,Group 1,Wembley Stadium,London ,England,2.0,0.0,Mexico,H,England, ,1634.0,ENG,MEX,24,8.45,21.0,8.45
552,1990.0,26 Jun 1990 - 21:00 ,Round of 16,Renato Dall Ara,Bologna ,England,1.0,0.0,Belgium,H,England,England win after extra time ,55.0,ENG,BEL,26,8.45,10.0,8.45
553,1986.0,18 Jun 1986 - 12:00 ,Round of 16,Estadio Azteca,Mexico City ,England,3.0,0.0,Paraguay,H,England, ,536.0,ENG,PAR,25,8.45,23.0,8.45
554,2006.0,10 Jun 2006 - 15:00 ,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay,H,England, ,97410003.0,ENG,PAR,23,8.45,23.0,8.45
